,id,title,Action,Adventure,Animation,Childrens,Comedy,Crime,Documentary,Drama,Fantasy,Film-noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,OMDb_Year,OMDb_Runtime,OMDb_Plot,OMDb_imdbVotes,OMDb_Poster,IMDB_Score
515,517,Manhattan ,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1979,96,The life of a divorced television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.,149820,https://m.media-amazon.com/images/M/MV5BMzhjMjEyOWItMWU2Ni00ZTE5LWFhODEtZGU1MTQyZjU4ODkzXkEyXkFqcGc@._V1_SX300.jpg,7.8
516,518,Miller's Crossing ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990,115,"Tom Reagan, an advisor to a Prohibition-era crime boss, tries to keep the peace between warring mobs but gets caught in divided loyalties.",144071,https://m.media-amazon.com/images/M/MV5BMTY2Njk3MTAzM15BMl5BanBnXkFtZTgwMTY5Mzk4NjE@._V1_SX300.jpg,7.7
517,519,The Treasure of the Sierra Madre,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948,126,Two down-on-their-luck Americans searching for work in 1920s Mexico convince an old prospector to help them mine for gold in the Sierra Madre Mountains.,135657,https://m.media-amazon.com/images/M/MV5BOWM1YjFmODEtMWNhMC00YmI1LWI0Y2EtYzg0YTBhZWI4ODE3XkEyXkFqcGc@._V1_SX300.jpg,8.2
518,520,The Great Escape,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1963,172,"Allied officers in a German prisoner of war camp during World War II making a daring plan for a mass escape by hundreds of their men, hoping to draw German personnel and resources away from combat operations.",265210,https://m.media-amazon.com/images/M/MV5BMDRhNmJjMzEtMWU5MC00YmEyLTg3ZmYtNzYxZTI1ZGU4ZjI1XkEyXkFqcGc@._V1_SX300.jpg,8.2
519,521,The Deer Hunter,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1978,183,An in-depth examination of the ways in which the Vietnam War impacts and disrupts the lives of several friends in a small steel mill town in Pennsylvania.,370492,https://m.media-amazon.com/images/M/MV5BZGI4YmVhMzMtMWExMS00MGZiLTg2MmItM2I2MWZjODAyM2U5XkEyXkFqcGc@._V1_SX300.jpg,8.1
520,522,Down by Law ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1986,107,"Two men are framed and sent to jail, where they meet a murderer who helps them escape and leave the state.",56279,https://m.media-amazon.com/images/M/MV5BNjAxNDRhM2UtYTRkNS00YzlkLTkxZDMtYzg4MDAyZGQwM2Q4XkEyXkFqcGc@._V1_SX300.jpg,7.7
521,523,Cool Hand Luke ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1967,127,"A laid-back Southern man is sentenced to two years in a rural prison, but refuses to conform.",192814,https://m.media-amazon.com/images/M/MV5BYzI1NzBkNmMtOWRmMS00YmY2LTk5MjQtZjAzMmIwZDQ2M2UwXkEyXkFqcGc@._V1_SX300.jpg,8.1
522,524,The Great Dictator,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,125,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.,243053,https://m.media-amazon.com/images/M/MV5BMjc4ZjEwNDUtMjlmZS00NzQ4LTg2N2MtMGI3ZjMyMmM3ZDM2XkEyXkFqcGc@._V1_SX300.jpg,8.4
523,525,The Big Sleep,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1946,114,"Private detective Philip Marlowe is hired by a wealthy family. Before the complex case is over, he's seen murder, blackmail--and what might be love.",92084,https://m.media-amazon.com/images/M/MV5BZTVlNDAwZTAtZmY0My00NDMyLWFkZjMtMjY0NmVmOTFlNTdhXkEyXkFqcGc@._V1_SX300.jpg,7.9
524,526,Ben/Hur ,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1959,212,"A Jewish prince is betrayed and sent into slavery by a Roman friend in 1st-century Jerusalem, but it's not long before he regains his freedom and comes back for revenge.",258468,https://m.media-amazon.com/images/M/MV5BNjg2M2E1YzYtOThmMC00NjAyLWI5MzgtMDEwOGFiODdlOGUzXkEyXkFqcGc@._V1_SX300.jpg,8.1
525,527,Gandhi ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1982,191,The life of the lawyer who became the famed leader of the Indian revolts against the British rule through his philosophy of nonviolent protest.,241885,https://m.media-amazon.com/images/M/MV5BNTg3ODhlZTEtM2Q3MC00YzMxLWJjN2YtOWUyMDIyYTlhYzM3XkEyXkFqcGc@._V1_SX300.jpg,8.0
526,528,The Killing Fields,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1984,141,A journalist is trapped in Cambodia during Pol Pot's bloody Year Zero cleansing campaign.,60782,https://m.media-amazon.com/images/M/MV5BYWFiNThiZjUtMzMxZS00MmY5LWE3NzYtYjU5NjAwOTEwZGMyXkEyXkFqcGc@._V1_SX300.jpg,7.8
527,529,My Life as a Dog ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1985,101,"In the late '50s, young Ingemar learns a lot about life and himself when he is sent away from his sick mother to live with his aunt and uncle in a town full of eccentrics.",22969,https://m.media-amazon.com/images/M/MV5BNjhlY2Q0ZTEtOTAxNS00YTY2LWFkOWYtZTU5NTI1YmFkZmY0XkEyXkFqcGc@._V1_SX300.jpg,7.6
528,530,The Man Who Would Be King,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,129,"In 1880s India, two former British soldiers decide to set themselves up as Kings in Kafiristan, a land where no white man has set foot since Alexander the Great.",52864,https://m.media-amazon.com/images/M/MV5BYTE2MGQyYWItZTQxMy00MzVjLTljZjItMWE0MjJhMzZiZTkxXkEyXkFqcGc@._V1_SX300.jpg,7.8
529,531,Shine ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1996,105,"David Helfgott, a gifted pianist, struggles through childhood as his dysfunctional father abuses him and his siblings. Years later, he suffers a mental breakdown but manages to return as a legend.",57353,https://m.media-amazon.com/images/M/MV5BODZlMjRmN2UtZmY1Yi00YjhjLTg4OTAtZmQxNWMwZTY5YjI4XkEyXkFqcGc@._V1_SX300.jpg,7.6
530,532,Kama Sutra: A Tale of Love ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,114,Two female friends become sexual rivals at maturity.,11515,https://m.media-amazon.com/images/M/MV5BM2IwMDg0ZmEtMDBmYi00NDY2LWI3MjUtMzI5NmI1ZTdlMDQ4XkEyXkFqcGc@._V1_SX300.jpg,6.0
531,533,The Daytrippers,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1996,87,"When she discovers a love letter written to her husband by an unknown paramour, the distraught Eliza turns to her tight-knit Long Island family for advice.",7565,https://m.media-amazon.com/images/M/MV5BMGY5MTIzMWEtNmY5ZS00OWFiLWI5OGEtYzdhMmUyMTNhMzBiXkEyXkFqcGc@._V1_SX300.jpg,7.0
532,534,Traveller ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,101,A man joins a group of nomadic con artists in rural North Carolina.,2379,https://m.media-amazon.com/images/M/MV5BZWIzY2VlZmUtYTEzZS00YzUwLTk2NGMtMDU1ODY4YWE0OWU0XkEyXkFqcGc@._V1_SX300.jpg,6.1
533,535,Addicted to Love ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,100,"Maggie's and Sam's former partners are in love; she wants revenge and he wants his lost love back, so they work together to break up the happy couple.",26026,https://m.media-amazon.com/images/M/MV5BNjMwZjhiYTYtNjc5My00NTRhLTg0NWItMTk4MDJhNzcxNDRkXkEyXkFqcGc@._V1_SX300.jpg,6.1
534,536,Ponette ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,97,A four-year-old girl tries to come to terms with the sudden death of her mother.,4830,https://m.media-amazon.com/images/M/MV5BZTc5YjBkOGUtMTQ5YS00YzQyLWJkM2UtODA5YjY1YjgwNGM1XkEyXkFqcGc@._V1_SX300.jpg,7.5
535,537,My Own Private Idaho ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991,104,Two best friends living on the streets of Portland as hustlers embark on a journey of self discovery and find their relationship stumbling along the way.,63455,https://m.media-amazon.com/images/M/MV5BZjkxY2I1NGYtYThmNC00ODIyLWE1NTktMTcxMzQyOWI0ZjYxXkEyXkFqcGc@._V1_SX300.jpg,7.0
536,538,Anastasia ,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1997,94,"The last surviving child of the Russian Royal Family joins two con men to reunite with her grandmother, the Dowager Empress, while the undead Rasputin seeks her death.",139643,https://m.media-amazon.com/images/M/MV5BMGY2YjdjNTItMGIzOC00MDNhLTkxNDMtNzgxN2U4YzA3YzRlXkEyXkFqcGc@._V1_SX300.jpg,7.1
538,540,Money Train ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,110,"A vengeful New York City transit cop decides to steal a trainload of subway fares. His foster brother, a fellow cop, tries to protect him.",43893,https://m.media-amazon.com/images/M/MV5BZGIzODJmMGYtMzY2My00ZGJkLTg1YzMtNmY2ZTVlYmI5YzYyXkEyXkFqcGc@._V1_SX300.jpg,5.7
539,541,Mortal Kombat ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,110,MMA fighter Cole Young seeks out Earth's greatest champions in order to stand against the enemies of Outworld in a high stakes battle for the universe.,194432,https://m.media-amazon.com/images/M/MV5BNmRmN2I5M2EtNDA1Ny00N2ZmLWE3YWYtMjQ1NTFjY2Q4NWM5XkEyXkFqcGc@._V1_SX300.jpg,6.0
540,542,Pocahontas ,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1995,81,An English soldier and the daughter of an Algonquin chief share a romance when English colonists invade seventeenth century Virginia.,207323,https://m.media-amazon.com/images/M/MV5BY2ZlNTUxM2MtYmJhYS00Y2E5LTlmYTItZDhlNWJmMmRiYTYzXkEyXkFqcGc@._V1_SX300.jpg,6.7
542,544,Things to Do in Denver when You're Dead ,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1995,115,Five different criminals face imminent death after botching a job quite badly.,30235,https://m.media-amazon.com/images/M/MV5BMDEzMzQ0YTctYTg0Ny00Y2MxLWE1ZjAtNzQwMjVmNWQxZTIwXkEyXkFqcGc@._V1_SX300.jpg,6.7
543,545,Vampire in Brooklyn ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,100,A Caribbean vampire seduces a Brooklyn police officer who has no idea that she is half-vampire.,25610,https://m.media-amazon.com/images/M/MV5BZTk1ZGQ4ZTUtMmQxZS00ODcxLTk3YjUtZDA0MWVhZWMyNGJmXkEyXkFqcGc@._V1_SX300.jpg,4.7
544,546,Broken Arrow ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,108,Terrorists steal nuclear warheads from the U.S. military but don't count on a pilot and park ranger spoiling their plans.,106672,https://m.media-amazon.com/images/M/MV5BMjkxMzA5ZWMtZWU0MS00MTBhLWFjNzItYWI2ZGU4YjE2MTc4XkEyXkFqcGc@._V1_SX300.jpg,6.1
545,547,The Young Poisoner's Handbook,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1995,99,"This film is based on a true story about a British teenager who allegedly poisoned family, friends, and co-workers. Graham is highly intelligent, but completely amoral. He becomes interested in science, especially chemistry, and b...",3869,https://m.media-amazon.com/images/M/MV5BMTg0MTE5OTMzNV5BMl5BanBnXkFtZTcwMDM0MzkzMQ@@._V1_SX300.jpg,7.0
546,548,The NeverEnding Story III,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1994,95,A young boy must restore order when a group of bullies steal the magical book that acts as a portal between Earth and the imaginary world of Fantasia.,12649,https://m.media-amazon.com/images/M/MV5BOTdmY2EwZTMtYTE5MC00Yzg2LTk5MGItYTdmMmRiZmM0Y2VjXkEyXkFqcGc@._V1_SX300.jpg,3.2
547,549,Rob Roy ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1995,139,"In 1713 Scotland, Rob Roy MacGregor is wronged by a nobleman and his nephew, becomes an outlaw in search of revenge while fleeing the Redcoats, and faces charges of being a Jacobite.",46598,https://m.media-amazon.com/images/M/MV5BYzU2NzcxMjgtNDdjYi00MDRiLTg4ZWEtNDAzODNlYzEyN2NhXkEyXkFqcGc@._V1_SX300.jpg,6.9
548,550,Die Hard: With a Vengeance ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,128,"John McClane and a Harlem store owner are targeted by German terrorist Simon in New York City, where he plans to rob the Federal Reserve Building.",416962,https://m.media-amazon.com/images/M/MV5BYjkzNzdkMTctNzMwMS00M2Q0LWIyOTMtNmM2NDY5NWZjNTJlXkEyXkFqcGc@._V1_SX300.jpg,7.6
549,551,Lord of Illusions ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1995,109,A private detective guards an illusionist's beautiful Wife.,19834,https://m.media-amazon.com/images/M/MV5BNDg1OTc0MDQwNl5BMl5BanBnXkFtZTcwMjQ3NDk0NA@@._V1_SX300.jpg,6.0
550,552,Species ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995,108,A group of scientists try to track down and trap a killer alien seductress before she successfully mates with a human.,87986,https://m.media-amazon.com/images/M/MV5BMjEzOTkxNTcyM15BMl5BanBnXkFtZTcwOTk0MjI3NA@@._V1_SX300.jpg,5.9
551,553,A Walk in the Clouds,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,102,"Paul Sutton, a young married soldier, befriends a pregnant lady who is petrified her father will disown her, and agrees to pose as her boyfriend. As time passes, they start growing fond of each other.",37359,https://m.media-amazon.com/images/M/MV5BYWQxZmUzZjItMTRlNi00MzE3LTg1ZjEtOWZhMzkxMTgyMDAyXkEyXkFqcGc@._V1_SX300.jpg,6.7
552,554,Waterworld ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,135,"In a future where the polar ice-caps have melted and Earth is almost entirely submerged, a mutated mariner fights starvation and outlaw ""smokers,"" and reluctantly helps a woman and a young girl try to find dry land.",215167,https://m.media-amazon.com/images/M/MV5BMjI5ZmQ3NTAtNWVhMi00ZmI2LTg3YTMtN2Q1MmNjYzMwZGI1XkEyXkFqcGc@._V1_SX300.jpg,6.3
553,555,White Man's Burden ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,89,"In an alternative America where African-Americans and White Americans have reversed cultural roles, a white factory worker kidnaps a black factory owner for dismissing him over perceived disdain.",5240,https://m.media-amazon.com/images/M/MV5BN2FmZjFjNDAtODI2Zi00YmQxLTkxZDMtZjcxYzQ1NmQyZmFiXkEyXkFqcGc@._V1_SX300.jpg,5.3
554,556,Wild Bill ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,98,"A street-toughened parolee finds his two boys abandoned by their mum and fending for themselves. Time to step up, or not.",14800,https://m.media-amazon.com/images/M/MV5BMTg5NzQ1Mzg5N15BMl5BanBnXkFtZTcwMzM5OTc0Nw@@._V1_SX300.jpg,7.2
556,558,Heavenly Creatures ,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1994,99,"Two teenage girls share a unique bond: their parents, concerned that the friendship is too intense, separate them, and the girls take revenge.",68260,https://m.media-amazon.com/images/M/MV5BMjY2OTgyMjMtZGEwYy00NGNjLTg3NmQtNzBmMDRkZmRiYzlhXkEyXkFqcGc@._V1_SX300.jpg,7.3
557,559,Interview with the Vampire ,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1994,123,"A vampire tells his epic life story: love, betrayal, loneliness, and hunger.",357461,https://m.media-amazon.com/images/M/MV5BYzJlN2NiZDQtZmI4NC00ZWFiLWFmMTUtMWM4ODVlOGFlODY1XkEyXkFqcGc@._V1_SX300.jpg,7.5
558,560,A Kid in King Arthur's Court,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1995,89,A Little League player is sent back into medieval times where he is given the task of saving Camelot.,6918,https://m.media-amazon.com/images/M/MV5BZTc5N2ZiNWMtOWUyZi00Y2I0LThlZDctNzdkYWFkNmViNDgzXkEyXkFqcGc@._V1_SX300.jpg,4.7
560,562,The Quick and the Dead,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1995,108,"A female gunfighter returns to a frontier town where a dueling tournament is being held, which she enters in an effort to avenge her father's death.",106097,https://m.media-amazon.com/images/M/MV5BZGRlZTJmNTEtMzE3Yi00YTAwLWIyMjgtODU4NTExNjFmOTQwXkEyXkFqcGc@._V1_SX300.jpg,6.5
562,564,Tales from the Hood ,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1995,98,A funeral director tells four strange tales of horror with an African American focus to three drug dealers he traps in his place of business.,10008,https://m.media-amazon.com/images/M/MV5BNjE3YmQ4ZjMtYTQwNC00NzcxLThkOGUtZTNhMzJhZDg2MGEyXkEyXkFqcGc@._V1_SX300.jpg,6.5
563,565,Village of the Damned ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1995,98,A small town's women give birth to unfriendly alien children posing as humans.,34965,https://m.media-amazon.com/images/M/MV5BZjU0ZDMyOTgtNWU0YS00MjFmLWJjOTEtYjViMDI1NWUyMGE5XkEyXkFqcGc@._V1_SX300.jpg,5.6
564,566,Clear and Present Danger ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,141,CIA Analyst Jack Ryan is drawn into an illegal war fought by the US government against a Colombian drug cartel.,110462,https://m.media-amazon.com/images/M/MV5BZmRhZWJhZTctZjE4OS00NzM0LWIyYzEtNTM2MDgyY2MwNTQzXkEyXkFqcGc@._V1_SX300.jpg,6.9
566,568,Speed ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1994,116,A young police officer must prevent a bomb exploding aboard a city bus by keeping its speed above 50 mph.,402144,https://m.media-amazon.com/images/M/MV5BMDc2ODI5YWQtMmM2ZS00MTdmLWEyNWEtNmRmOGE5NGZlYWMzXkEyXkFqcGc@._V1_SX300.jpg,7.3
567,569,Wolf ,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1994,125,Publisher Will Randall becomes a demon wolf and has to fight to keep his job.,61145,https://m.media-amazon.com/images/M/MV5BMjJkYmE5NjItMGMyNi00NjNmLTg3MDMtNzg5NWU4MmVhZmQ0XkEyXkFqcGc@._V1_SX300.jpg,6.3
568,570,Wyatt Earp ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1994,191,"From Wichita to Dodge City, to the O.K. Corral in Tombstone, a man becomes a myth in this thrilling journey of romance, adventure, and desperate heroic action.",56278,https://m.media-amazon.com/images/M/MV5BNjQ5YzJmMjktMmYwNi00ZTU4LWFhMDgtZWRhZDAxZTA2MzIxXkEyXkFqcGc@._V1_SX300.jpg,6.7
569,571,Another Stakeout ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,108,Immature detectives Chris Lecce and Bill Reimers are joined by pesky assistant district attorney Gina Garrett in staking out a lakeside home where Mafia trial witness Luella Delano is believed to be heading.,15636,https://m.media-amazon.com/images/M/MV5BZWQ4MDM1YTMtN2RiMS00OGU3LTgxOGItODk1NDQ2NTRkYWRiXkEyXkFqcGc@._V1_SX300.jpg,5.6
570,572,Blown Away ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,121,An Irish bomber escapes from prison and targets a member of the Boston bomb squad.,34725,https://m.media-amazon.com/images/M/MV5BNTBhZjlkYzgtOGQxYi00NGIwLWJlNGYtMDlhY2YwOTc3OWZkXkEyXkFqcGc@._V1_SX300.jpg,6.2
571,573,Body Snatchers ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1993,87,A teenage girl and her father discover alien clones are replacing humans on a remote U.S. military base in Alabama.,21799,https://m.media-amazon.com/images/M/MV5BNzdmNTViMGItZDEwYS00NGU3LWEwMDUtNTg2MWRhYzQwYmRlXkEyXkFqcGc@._V1_SX300.jpg,6.0
572,574,Boxing Helena ,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1993,107,"A surgeon becomes obsessed with the seductive woman he once was in an affair with. Refusing to accept that she has moved on, he amputates her limbs and holds her captive in his mansion.",13366,https://m.media-amazon.com/images/M/MV5BNzRiZDdiZWItMzZjNC00YTBkLTlhYjgtOGRmNjMyZmRmMzdlXkEyXkFqcGc@._V1_SX300.jpg,4.7
573,575,City Slickers II: The Legend of Curly's Gold ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1994,116,"One year after their first adventure, Mitch Robbins and his friends discover a treasure map that belonged to their late trail guide Curly and they set out to discover its secrets.",20984,https://m.media-amazon.com/images/M/MV5BOWQ2MzVhNDUtM2Q1OS00MmU3LTg1ZWQtMzNiMmI4ZjZhMTk1XkEyXkFqcGc@._V1_SX300.jpg,5.6
574,576,Cliffhanger ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1993,113,A botched mid-air heist results in suitcases full of cash being searched for by various groups throughout the Rocky Mountains.,142451,https://m.media-amazon.com/images/M/MV5BNGJkZmZlYTYtODQ1ZC00N2JiLWIxMWYtZTE4ZDMxZjQyZTAzXkEyXkFqcGc@._V1_SX300.jpg,6.5
575,577,Coneheads ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1993,88,Aliens with conical crania crash-land on Earth.,59269,https://m.media-amazon.com/images/M/MV5BOTE5NDNjOWUtMDhmZi00MTA2LWEzZWEtYjUxZWYxZGEzNjU4XkEyXkFqcGc@._V1_SX300.jpg,5.4
576,578,Demolition Man ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1993,115,A police officer is brought out of suspended animation in prison to pursue an old ultra-violent nemesis who is loose in a non-violent future society.,198520,https://m.media-amazon.com/images/M/MV5BNWY3ZThmN2QtMzVkNS00MjczLTllNDQtOGEwN2M0ZTFkMWMzXkEyXkFqcGc@._V1_SX300.jpg,6.7
577,579,Fatal Instinct ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,91,"A cop who moonlights as a lawyer cheats on his wife, not knowing that she's cheating on him and plans to kill him for the insurance.",8211,https://m.media-amazon.com/images/M/MV5BYmZkODNiY2MtYjU2My00OTQ3LWJmNjItYjFiYzVjZWFmMjgxXkEyXkFqcGc@._V1_SX300.jpg,5.7
579,581,Kalifornia ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1993,117,"A journalist duo goes on a tour of serial-killer murder sites with two companions, unaware that one of them is a serial killer himself.",59775,https://m.media-amazon.com/images/M/MV5BZGIyNmJiYmUtN2EzYS00NTU5LTllZmItMDA1YmFjNjM2ZjNjXkEyXkFqcGc@._V1_SX300.jpg,6.7
580,582,The Piano,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1993,121,"In the mid-19th century a mute woman is sent to New Zealand along with her young daughter and prized piano for an arranged marriage to a farmer, but is soon lusted after by a farm worker.",97153,https://m.media-amazon.com/images/M/MV5BZGZiYTQ0MmEtY2RmYy00ZjRkLWI3NTctYTRhMGJlMzA4ZDg0XkEyXkFqcGc@._V1_SX300.jpg,7.5
581,583,Romeo Is Bleeding ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1993,110,"A womanizing, crooked cop on the payroll of the mafia is confronted with the reality of his double life after he is asked to kill a beautiful and ruthless Russian gangster.",15505,https://m.media-amazon.com/images/M/MV5BZjIxZmQ2YzgtNTdlOS00ZWZlLTk1YTctZWZiOGFkMWJjNzAxXkEyXkFqcGc@._V1_SX300.jpg,6.5
582,584,The Secret Garden,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,101,"A young, recently-orphaned girl is sent to England after living in India all of her life. Once there, she begins to explore her new, seemingly-isolated surroundings, and its secrets.",45675,https://m.media-amazon.com/images/M/MV5BNjgyMGI3OTQtYWFjOS00OGNkLTg4NTktMDI4ZWMwODk5ODU5XkEyXkFqcGc@._V1_SX300.jpg,7.3
583,585,Son in Law ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,95,"Having gotten a taste of college life, a drastically changed farm girl returns home for Thanksgiving break with her best friend, a flamboyant party animal who is clearly a fish out of water in a small farm town.",23188,https://m.media-amazon.com/images/M/MV5BNGZlYzQ2MzAtZGE1OS00MDljLTkyYjQtN2VhOTQyZGJmYTI0XkEyXkFqcGc@._V1_SX300.jpg,5.9
584,586,Terminal Velocity ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,102,A maverick skydiver and a former KGB agent team up to stop the Russian mafia from stealing gold.,14825,https://m.media-amazon.com/images/M/MV5BNWNhM2E3YjktMmZhMC00YWQ2LWEwMzItM2UyZGNmYWMwMGEzXkEyXkFqcGc@._V1_SX300.jpg,5.5
586,588,Beauty and the Beast ,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1991,84,A prince cursed to spend his days as a hideous monster sets out to regain his humanity by earning a young woman's love.,488205,https://m.media-amazon.com/images/M/MV5BYTY3NDg2YzktYWFjZC00MTExLTlmZDctMGY3MWYzZTlkYTNiXkEyXkFqcGc@._V1_SX300.jpg,8.0
587,589,The Wild Bunch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1969,135,"An aging group of outlaws in 1913 Texas look for one last big score, selling stolen Army rifles to a rogue Mexican general during that country's revolution, as the traditional American West is disappearing around them.",92113,https://m.media-amazon.com/images/M/MV5BNmFlMWJlMDEtNjFlNC00YjQ1LWI1ZTYtZDZkNDY0N2RiMDA3XkEyXkFqcGc@._V1_SX300.jpg,7.9
